soc_code_onet,soc_code,occ_title,n_tasks,auto_genai,augment_genai,phys_share,mgmt_share
51-9199.01,51-91,Recycling and Reclamation Workers,18.0,0.05468311905468312,1.134043746434044,0.6131519896131521,0.0
53-1011.00,53-10,Aircraft Cargo Handling Supervisors,5.0,0.20981754839270195,1.2617723724708951,0.21198957847958314,0.19765420790616833
53-1021.00,53-10,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",24.0,0.1193067721821833,1.2539046813750503,0.0,0.1658036586942829
53-1021.01,53-10,Recycling Coordinators,23.0,0.18246614136493225,1.2766928015533854,0.0888572111777144,0.2330719904661439
53-1031.00,53-10,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,22.0,0.22455573188045225,1.252954073229979,0.08885298690953143,0.23113316616985932
53-2011.00,53-20,"Airline Pilots, Copilots, and Flight Engineers",26.0,0.3364128999907613,1.2313493830059519,0.20591631938225102,0.14053477657839566
53-2012.00,53-20,Commercial Pilots,26.0,0.27437702913380274,1.2540628386056336,0.15908270013615022,0.14879018086854467
53-2021.00,53-20,Air Traffic Controllers,23.0,0.4619496525327048,1.2193410435292253,0.1798036744827486,0.13344348513179122
53-2022.00,53-20,Airfield Operations Specialists,24.0,0.23390233291853937,1.2686041485162922,0.04094641193539329,0.21294295546348316
53-2031.00,53-20,Flight Attendants,24.0,0.07722896445144417,1.1275638340903935,0.07764755343763073,0.0
53-3011.00,53-30,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",9.0,0.0,1.117223438985597,0.2434282582765608,0.0
53-3021.00,53-30,"Bus Drivers, Transit and Intercity",13.0,0.07858025527882741,1.0986402958605685,0.30778739792583454,0.0
53-3022.00,53-30,"Bus Drivers, School or Special Client",15.0,0.12985878902562245,1.1297568781224632,0.33862280549730694,0.0
53-3031.00,53-30,Driver/Sales Workers,12.0,0.18050173858494786,1.2253518268394452,0.25535386033938423,0.0
53-3032.00,53-30,Heavy and Tractor-Trailer Truck Drivers,31.0,0.16521530567827755,1.163545577691635,0.4095230517238156,0.028521211771830306
53-3033.00,53-30,Light Truck or Delivery Services Drivers,14.0,0.2357080071072998,1.168003517299912,0.23553210711169728,0.0
53-3041.00,53-30,Taxi Drivers and Chauffeurs,21.0,0.4775435368817598,1.14311411676706,0.3264207104508479,0.0
53-4011.00,53-40,Locomotive Engineers,15.0,0.06414983136985691,1.157012238912498,0.1931868490793392,0.0
53-4012.00,53-40,Locomotive Firers,10.0,0.0,1.1836697241878897,0.18417431536972464,0.0
53-4013.00,53-40,"Rail Yard Engineers, Dinkey Operators, and Hostlers",25.0,0.07420425651591486,1.163581332128373,0.4186682256266354,0.0
53-4021.00,53-40,"Railroad Brake, Signal, and Switch Operators",20.0,0.08243375686751724,1.1607703634907258,0.3102306172112365,0.0
53-4031.00,53-40,Railroad Conductors and Yardmasters,22.0,0.22621225969121683,1.2182639523209744,0.04894784966422689,0.2669258910754803
53-4041.00,53-40,Subway and Streetcar Operators,12.0,0.23836992881968735,1.1240044662881652,0.26758466890063276,0.08876069928414589
53-5011.00,53-50,Sailors and Marine Oilers,28.0,0.03567426349943968,1.1228427346197982,0.3882144154350018,0.02885692940399701
53-5021.01,53-50,Ship and Boat Captains,24.0,0.042141793904313364,1.2185126423186714,0.1385225583984135,0.19196827100882496
53-5021.02,53-50,"Mates- Ship, Boat, and Barge",11.0,0.0,1.189099736076302,0.09841129831112091,0.262356574163504
53-5021.03,53-50,"Pilots, Ship",18.0,0.11478864627817031,1.2345977439810338,0.17193504142097438,0.18061237129081445
53-5022.00,53-50,Motorboat Operators,17.0,0.0,1.151110434660024,0.33708548886492246,0.24688165611226034
53-5031.00,53-50,Ship Engineers,17.0,0.12238256938808716,1.2285795132571022,0.23019241484903794,0.11912846540435768
53-6011.00,53-60,Bridge and Lock Tenders,20.0,0.19181703521997479,1.1778416280125161,0.5528100171618204,0.0
53-6021.00,53-60,Parking Lot Attendants,18.0,0.0,1.1372557723842807,0.17155121748105373,0.045885140256364663
53-6031.00,53-60,Automotive and Watercraft Service Attendants,16.0,0.2587859444952076,1.204201277578163,0.19472843535287535,0.0
53-6041.00,53-60,Traffic Technicians,23.0,0.4021937810658135,1.2933794716013842,0.0,0.0
53-6051.01,53-60,Aviation Inspectors,15.0,0.261699420084971,1.251887459894373,0.06814647040732352,0.17800084990004253
53-6051.07,53-60,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",21.0,0.3753264525143639,1.2609252580807115,0.04265638587688098,0.04924760616689468
53-6051.08,53-60,Freight and Cargo Inspectors,20.0,0.3568935453534032,1.2616928449253926,0.0,0.09997506549962598
53-6061.00,53-60,"Transportation Attendants, Except Flight Attendants",14.0,0.14992271950077282,1.1650523785494764,0.06182380338176197,0.0
53-7011.00,53-70,Conveyor Operators and Tenders,23.0,0.08920137256805492,1.1881816230272653,0.5585015043400603,0.0
53-7021.00,53-70,Crane and Tower Operators,11.0,0.08201407550791556,1.1894898866630612,0.4595426462427442,0.09652594442084435
53-7031.00,53-70,Dredge Operators,6.0,0.0,1.1132501937349961,0.8445050731098986,0.14925954701480906
53-7032.00,53-70,Excavating and Loading Machine and Dragline Operators,16.0,0.0,1.137552480235453,0.4260612603836108,0.12066552629404445
53-7033.00,53-70,"Loading Machine Operators, Underground Mining",15.0,0.0,1.1288651178504934,0.5674410837534682,0.0
53-7041.00,53-70,Hoist and Winch Operators,13.0,0.0,1.1283177740778507,0.6915614134384038,0.0
53-7051.00,53-70,Industrial Truck and Tractor Operators,11.0,0.0,1.0825431504334064,0.7487437157236181,0.0
53-7061.00,53-70,Cleaners of Vehicles and Equipment,21.0,0.0,1.1292619871071217,0.6534832602579812,0.0
53-7062.00,53-70,"Laborers and Freight, Stock, and Material Movers, Hand",21.0,0.055412038057995355,1.152699560404107,0.6499612549506587,0.0
53-7063.00,53-70,Machine Feeders and Offbearers,13.0,0.08157099693957705,1.1556268877768505,0.6784365601803249,0.0
53-7064.00,53-70,"Packers and Packagers, Hand",12.0,0.08928941253573648,1.1514812511088874,0.6476072118856432,0.0
53-7071.00,53-70,Gas Compressor and Gas Pumping Station Operators,13.0,0.1550596398988072,1.2073105035537899,0.681223547375529,0.07656790946864181
53-7072.00,53-70,"Pump Operators, Except Wellhead Pumpers",14.0,0.15140590678875274,1.193096611655227,0.41294160169646715,0.0
53-7073.00,53-70,Wellhead Pumpers,13.0,0.0,1.1853301787572168,0.5429124510877607,0.08001720496063658
53-7081.00,53-70,Refuse and Recyclable Material Collectors,16.0,0.12088875728621537,1.118944598485119,0.4416021039633094,0.0
53-7111.00,53-71,Mine Shuttle Car Operators,13.0,0.06116918493883081,1.0912504837087493,0.5038714704961286,0.07278358192721641
53-7121.00,53-71,"Tank Car, Truck, and Ship Loaders",19.0,0.052483358522017395,1.167229902449667,0.5309779843983614,0.05440348157770096
